comment_id,post_id,post_author_id,user_id,username,parent_comment_id,created_at,period,commenter_cluster,post_author_cluster,same_cluster_as_post_author,text
c0004910,p001781,u0069,u0062,User0062,c0004909,2026-03-05 11:53:14,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about social media connects directly to wait and see.
c0004911,p001781,u0069,u0068,Mixed0068,,2026-03-06 02:03:14,after_policy,C5_general_public,C5_general_public,1,This matches what I have seen about personal experience and confused.
c0004912,p001781,u0069,u0066,Curious0066,c0004909,2026-03-05 13:29:14,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about wait and see connects directly to confused.
c0004913,p001781,u0069,u0088,Everyday0088,,2026-03-06 03:13:14,after_policy,C5_general_public,C5_general_public,1,Exactly. The point about question connects directly to mixed feelings.
c0004914,p001782,u0179,u0125,OpenNet0125,,2026-03-12 11:02:18,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that speech rights and platform control are central here.
c0004915,p001782,u0179,u0193,Liberty0193,,2026-03-12 18:21:18,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about open internet and individual liberty.
c0004916,p001783,u0175,u0144,Speech0144,,2026-04-23 01:53:58,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about free speech and bad policy.
c0004917,p001783,u0175,u0295,Policy0295,c0004916,2026-04-23 10:10:58,after_policy,C4_neutral_news,C2_anti_policy,0,This is exactly why the debate is polarized around analysis.
c0004918,p001783,u0175,u0027,Reform0027,,2026-04-23 00:39:58,after_policy,C1_pro_policy,C2_anti_policy,0,This is exactly why the debate is polarized around digital integrity.
c0004919,p001783,u0175,u0089,Cipher0089,,2026-04-23 04:42:58,after_policy,C3_privacy_skeptics,C2_anti_policy,0,I disagree; this ignores data collection and exaggerates rights protection.
c0004920,p001783,u0175,u0185,Resist0185,c0004918,2026-04-22 22:39:58,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about platform control connects directly to open internet.
c0004921,p001783,u0175,u0115,Free0115,c0004916,2026-04-23 04:15:58,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that surveillance and open internet are central here.
c0004922,p001785,u0129,u0344,Trust0344,,2026-02-25 11:53:36,before_policy,C1_pro_policy,C1_pro_policy,1,I agree that misinformation and policy works are central here.
c0004923,p001785,u0129,u0164,OpenNet0164,c0004922,2026-02-25 00:12:36,before_policy,C2_anti_policy,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0004924,p001785,u0129,u0090,Cipher0090,,2026-02-25 02:46:36,before_policy,C3_privacy_skeptics,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0004925,p001785,u0129,u0162,Curious0162,,2026-02-25 08:30:36,before_policy,C5_general_public,C1_pro_policy,0,"There is another side to this, especially around not sure."
c0004926,p001786,u0177,u0282,Liberty0282,,2026-03-10 20:49:53,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about speech rights connects directly to regulation risk.
c0004927,p001786,u0177,u0021,Free0021,,2026-03-10 09:55:53,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that government overreach and free speech are central here.
c0004928,p001788,u0192,u0211,Rights0211,,2026-04-18 13:18:06,after_policy,C3_privacy_skeptics,C2_anti_policy,0,This is exactly why the debate is polarized around personal data.
c0004929,p001788,u0192,u0220,OpenNet0220,,2026-04-18 16:21:06,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about individual liberty connects directly to privacy invasion.
c0004930,p001788,u0192,u0153,Liberty0153,,2026-04-18 03:29:06,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that bad policy and privacy invasion are central here.
c0004931,p001789,u0078,u0298,Brief0298,,2026-01-14 04:21:58,before_policy,C4_neutral_news,C1_pro_policy,0,"There is another side to this, especially around analysis."
c0004932,p001789,u0078,u0121,Reform0121,,2026-01-15 01:33:58,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about verified sources and misinformation.
c0004933,p001789,u0078,u0227,Liberty0227,c0004932,2026-01-14 08:56:58,before_policy,C2_anti_policy,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0004934,p001790,u0355,u0206,Reform0206,,2026-04-13 12:58:00,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that accountability and policy works are central here.
c0004935,p001790,u0355,u0291,Trust0291,c0004934,2026-04-13 07:11:00,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about policy works connects directly to protect users.
c0004936,p001790,u0355,u0124,Safety0124,c0004935,2026-04-13 11:48:00,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that digital integrity and oversight are central here.
c0004937,p001792,u0131,u0159,Privacy0159,,2026-04-17 16:30:37,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that personal data and civil liberties are central here.
c0004938,p001792,u0131,u0064,Civil0064,c0004937,2026-04-17 16:25:37,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about oversight gap and personal data.
c0004939,p001792,u0131,u0090,Cipher0090,,2026-04-17 12:29:37,after_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that legal ambiguity and data rights are central here.
c0004940,p001793,u0103,u0266,Analyst0266,,2026-04-09 02:19:46,after_policy,C4_neutral_news,C4_neutral_news,1,I agree that public hearing and implementation are central here.
c0004941,p001793,u0103,u0304,Brief0304,c0004940,2026-04-08 16:21:46,after_policy,C4_neutral_news,C4_neutral_news,1,Exactly. The point about public response connects directly to analysis.
c0004942,p001793,u0103,u0162,Curious0162,,2026-04-08 15:26:46,after_policy,C5_general_public,C4_neutral_news,0,This is exactly why the debate is polarized around social media.
c0004943,p001794,u0121,u0249,Trust0249,,2026-01-01 10:22:44,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about transparency and community trust.
c0004944,p001794,u0121,u0045,Curious0045,,2025-12-31 20:56:44,before_policy,C5_general_public,C1_pro_policy,0,"There is another side to this, especially around public opinion."
c0004945,p001794,u0121,u0192,Free0192,,2026-01-01 05:32:44,before_policy,C2_anti_policy,C1_pro_policy,0,"There is another side to this, especially around free speech."
c0004946,p001795,u0166,u0307,Reform0307,,2026-01-02 02:56:17,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about oversight and digital integrity.
c0004947,p001795,u0166,u0190,Free0190,c0004946,2026-01-02 01:02:17,before_policy,C2_anti_policy,C1_pro_policy,0,I am not convinced because surveillance and free speech are still unresolved.
c0004948,p001795,u0166,u0091,Account0091,,2026-01-02 03:12:17,before_policy,C1_pro_policy,C1_pro_policy,1,I agree that transparency and community trust are central here.
c0004949,p001796,u0131,u0088,Everyday0088,,2026-01-21 17:05:08,before_policy,C5_general_public,C3_privacy_skeptics,0,The debate before the vote is more complicated than that.
c0004950,p001797,u0217,u0086,Update0086,,2026-03-19 17:28:59,after_policy,C4_neutral_news,C4_neutral_news,1,Exactly. The point about public response connects directly to statement.
c0004951,p001797,u0217,u0038,Update0038,,2026-03-19 18:09:59,after_policy,C4_neutral_news,C4_neutral_news,1,Exactly. The point about statement connects directly to committee.
c0004952,p001797,u0217,u0071,Speech0071,,2026-03-19 12:11:59,after_policy,C2_anti_policy,C4_neutral_news,0,I disagree; this ignores individual liberty and exaggerates speech rights.
c0004953,p001797,u0217,u0353,Civic0353,,2026-03-19 17:48:59,after_policy,C1_pro_policy,C4_neutral_news,0,This is exactly why the debate is polarized around verified sources.
c0004954,p001797,u0217,u0103,Update0103,,2026-03-19 03:28:59,after_policy,C4_neutral_news,C4_neutral_news,1,This matches what I have seen about timeline and analysis.
c0004955,p001797,u0217,u0311,News0311,,2026-03-19 18:26:59,after_policy,C4_neutral_news,C4_neutral_news,1,This matches what I have seen about public response and implementation.
c0004956,p001799,u0157,u0286,Speech0286,,2026-01-02 15:31:53,before_policy,C2_anti_policy,C3_privacy_skeptics,0,The debate before the vote is more complicated than that.
c0004957,p001799,u0157,u0273,Rights0273,,2026-01-03 02:48:53,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about oversight gap and data collection.
c0004958,p001800,u0009,u0331,Liberty0331,,2026-01-18 11:10:12,before_policy,C2_anti_policy,C2_anti_policy,1,I agree that regulation risk and government overreach are central here.
c0004959,p001800,u0009,u0032,Civic0032,,2026-01-18 11:39:12,before_policy,C1_pro_policy,C2_anti_policy,0,"There is another side to this, especially around oversight."
c0004960,p001800,u0009,u0086,Update0086,,2026-01-18 10:48:12,before_policy,C4_neutral_news,C2_anti_policy,0,I am not convinced because public hearing and timeline are still unresolved.
c0004961,p001800,u0009,u0153,Liberty0153,c0004959,2026-01-17 21:07:12,before_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about government overreach connects directly to surveillance.
c0004962,p001801,u0320,u0210,Trust0210,,2026-01-18 19:00:12,before_policy,C1_pro_policy,C1_pro_policy,1,I agree that platform responsibility and reform are central here.
c0004963,p001801,u0320,u0141,Account0141,,2026-01-19 13:52:12,before_policy,C1_pro_policy,C1_pro_policy,1,This matches what I have seen about community trust and public safety.
c0004964,p001801,u0320,u0082,Curious0082,,2026-01-19 13:20:12,before_policy,C5_general_public,C1_pro_policy,0,I am not convinced because mixed feelings and online debate are still unresolved.
c0004965,p001801,u0320,u0200,User0200,,2026-01-19 11:42:12,before_policy,C5_general_public,C1_pro_policy,0,"There is another side to this, especially around daily life."
c0004966,p001802,u0356,u0342,Safety0342,,2026-04-30 02:49:38,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about accountability connects directly to public safety.
c0004967,p001802,u0356,u0280,Account0280,,2026-04-29 18:06:38,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that platform responsibility and misinformation are central here.
c0004968,p001802,u0356,u0178,Trust0178,c0004966,2026-04-29 18:04:38,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that public safety and digital integrity are central here.
c0004969,p001802,u0356,u0124,Safety0124,c0004967,2026-04-29 16:34:38,after_policy,C1_pro_policy,C1_pro_policy,1,Exactly. The point about verified sources connects directly to public safety.
c0004970,p001803,u0359,u0083,Cipher0083,,2026-02-22 01:23:38,before_policy,C3_privacy_skeptics,C4_neutral_news,0,The debate before the vote is more complicated than that.
c0004971,p001804,u0116,u0322,Account0322,,2026-04-20 07:37:08,after_policy,C1_pro_policy,C1_pro_policy,1,I agree that policy works and digital integrity are central here.
c0004972,p001805,u0339,u0194,Policy0194,,2026-01-08 14:42:20,before_policy,C4_neutral_news,C4_neutral_news,1,Exactly. The point about committee connects directly to vote results.
c0004973,p001805,u0339,u0107,Cipher0107,,2026-01-08 21:03:20,before_policy,C3_privacy_skeptics,C4_neutral_news,0,"There is another side to this, especially around oversight gap."
c0004974,p001807,u0031,u0228,Civil0228,,2026-02-26 15:52:36,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,This matches what I have seen about legal ambiguity and oversight gap.
c0004975,p001807,u0031,u0340,Data0340,,2026-02-26 13:09:36,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that oversight gap and data collection are central here.
c0004976,p001807,u0031,u0354,Cipher0354,,2026-02-25 18:13:36,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about surveillance risk connects directly to data collection.
c0004977,p001807,u0031,u0064,Civil0064,,2026-02-26 02:58:36,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,I agree that privacy safeguards and data collection are central here.
c0004978,p001808,u0211,u0257,OpenNet0257,,2026-02-27 00:01:11,before_policy,C2_anti_policy,C3_privacy_skeptics,0,The debate before the vote is more complicated than that.
c0004979,p001808,u0211,u0089,Cipher0089,,2026-02-26 18:19:11,before_policy,C3_privacy_skeptics,C3_privacy_skeptics,1,Exactly. The point about civil liberties connects directly to surveillance risk.
c0004980,p001809,u0325,u0075,Free0075,,2026-04-09 07:35:03,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about privacy invasion and individual liberty.
c0004981,p001809,u0325,u0303,Free0303,c0004980,2026-04-09 18:57:03,after_policy,C2_anti_policy,C2_anti_policy,1,I agree that regulation risk and surveillance are central here.
c0004982,p001810,u0251,u0332,Mixed0332,,2026-01-11 09:13:17,before_policy,C5_general_public,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0004983,p001810,u0251,u0165,Data0165,,2026-01-11 03:32:17,before_policy,C3_privacy_skeptics,C1_pro_policy,0,"There is another side to this, especially around surveillance risk."
c0004984,p001811,u0170,u0053,Civil0053,,2026-03-12 15:28:44,after_policy,C3_privacy_skeptics,C4_neutral_news,0,I disagree; this ignores privacy safeguards and exaggerates data rights.
c0004985,p001811,u0170,u0003,Data0003,,2026-03-12 21:14:44,after_policy,C3_privacy_skeptics,C4_neutral_news,0,This is exactly why the debate is polarized around legal ambiguity.
c0004986,p001812,u0025,u0262,Rights0262,,2026-01-15 09:26:52,before_policy,C3_privacy_skeptics,C1_pro_policy,0,"There is another side to this, especially around user consent."
c0004987,p001812,u0025,u0359,Analyst0359,,2026-01-15 07:34:52,before_policy,C4_neutral_news,C1_pro_policy,0,The debate before the vote is more complicated than that.
c0004988,p001812,u0025,u0099,Everyday0099,,2026-01-14 22:37:52,before_policy,C5_general_public,C1_pro_policy,0,I am not convinced because work and wait and see are still unresolved.
c0004989,p001813,u0333,u0262,Rights0262,,2026-03-08 07:20:48,after_policy,C3_privacy_skeptics,C2_anti_policy,0,I disagree; this ignores civil liberties and exaggerates encryption.
c0004990,p001813,u0333,u0326,Free0326,c0004989,2026-03-09 00:57:48,after_policy,C2_anti_policy,C2_anti_policy,1,This matches what I have seen about online freedom and speech rights.
c0004991,p001813,u0333,u0351,Resist0351,,2026-03-08 15:44:48,after_policy,C2_anti_policy,C2_anti_policy,1,Exactly. The point about surveillance connects directly to regulation risk.
c0004992,p001813,u0333,u0289,Brief0289,c0004989,2026-03-08 11:47:48,after_policy,C4_neutral_news,C2_anti_policy,0,This is exactly why the debate is polarized around timeline.
